##########################################################################
# This file is used for mapping query parameters into valid search
# parameters. The point is that a parameter name itself does not contain
# enough information if order to find exact data from the data server.
# Usually we also information about the parameter level id and the level
# value.  
#
# For example, the parameter name "Temperature" does not tell us, which
# level type (Ground, Pressure, Altitude, Hybrid, etc.) or level value
# (2m, 300Pa, etc.) to use. In this file we can define this additional
# information for different parameters. Each CSV line in this file contain
# the following fields:  
#
# FIELDS
# --------------------
# 1. parameterSymbolicName
# 2. parameterKeyType
#      0   UNKNOWN
#      1   FMI_ID
#      2   FMI_NAME
#      3   GRIB_ID 
#      4   NEWBASE_ID 
#      5   NEWBASE_NAME 
#      6   CDM_ID       
#      7   CDM_NAME  
# 3. parameterKey
# 4. parmeterLevelIdType   
#      0   ANY
#      1   FMI
#      2   GRIB1
#      3   GRIB2 
#      100 IGNORE
# 5. parameterLevelId (FMI)
#      1   Ground or water surface",
#      2   Pressure level",
#      3   Hybrid level",
#      4   Altitude",
#      5   Top of atmosphere",
#      6   Height above ground in meters",
#      7   Mean sea level",
#      8   Entire atmosphere",
#      9   Depth below land surface",
#      10  Depth below some surface",
#      11  Level at specified pressure difference from ground to level",
#      12  Max equivalent potential temperature level",
#      13  Layer between two metric heights above ground",
#      14  Layer between two depths below land surface",
#      15  Isothermal level, temperature in 1/100 K"
# 6. parameterLevel
# 7. Interpolation method (0 = Unknown, 1 = linear, 2 = nearest)
#
# If a field is empty then query should be able to get this information
# in some other way.

#Temp;2;T-K;1;1;0;1;
#Temp;2;T-K;1;6;2;1;
#

##########################################################################
#
# ------------------------------------------------------------------
# Sample mappings
# ------------------------------------------------------------------
ProbabilityOfPrecLimit1;5;ProbabilityOfPrecLimit1;;;;1;
ProbabilityOfPrecLimit2;5;ProbabilityOfPrecLimit2;;;;1;
ProbabilityOfPrecLimit3;5;ProbabilityOfPrecLimit3;;;;1;
ProbabilityOfPrecLimit4;5;ProbabilityOfPrecLimit4;;;;1;
ProbabilityOfPrecLimit5;5;ProbabilityOfPrecLimit5;;;;1;
ProbabilityOfPrecLimit6;5;ProbabilityOfPrecLimit6;;;;1;
ProbabilityOfPrecLimit7;5;ProbabilityOfPrecLimit7;;;;1;
ProbabilityOfPrecLimit8;5;ProbabilityOfPrecLimit8;;;;1;
ProbabilityOfPrecLimit9;5;ProbabilityOfPrecLimit9;;;;1;
ProbabilityOfWind;5;ProbabilityOfWind;;;;1;
ProbabilityOfWindLimit1;5;ProbabilityOfWindLimit1;;;;1;
ProbabilityOfWindLimit2;5;ProbabilityOfWindLimit2;;;;1;
ProbabilityOfGustLimit1;5;ProbabilityOfGustLimit1;;;;1;
ProbabilityOfGustLimit2;5;ProbabilityOfGustLimit2;;;;1;
ProbabilityOfGustLimit3;5;ProbabilityOfGustLimit3;;;;1;
ProbabilityOfGustLimit4;5;ProbabilityOfGustLimit4;;;;1;
ProbabilityOfGustLimit5;5;ProbabilityOfGustLimit5;;;;1;
ProbabilityOfPrecLimit10;5;ProbabilityOfPrecLimit10;;;;1;
TopoSlope;5;TopoSlope;;;;1;
TopoAzimuth;5;TopoAzimuth;;;;1;
TopoRelativeHeight;5;TopoRelativeHeight;;;;1;
TopoDistanceToSea;5;TopoDistanceToSea;;;;1;
TopoDirectionToSea;5;TopoDirectionToSea;;;;1;
TopoDistanceToLand;5;TopoDistanceToLand;;;;1;
TopoDirectionToLand;5;TopoDirectionToLand;;;;1;
SensorOrdinal;5;SensorOrdinal;;;;1;
DeltaTime;5;DeltaTime;;;;1;
BirchPollenTemperatureSum;5;BirchPollenTemperatureSum;;;;1;
BirchPollenConcentration;5;BirchPollenConcentration;;;;1;
BirchPollenAvailable;5;BirchPollenAvailable;;;;1;
BirchPollenRemainingRatio;5;BirchPollenRemainingRatio;;;;1;
GrassPollenTemperatureSum;5;GrassPollenTemperatureSum;;;;1;
GrassPollenConcentration;5;GrassPollenConcentration;;;;1;
GrassPollenAvailable;5;GrassPollenAvailable;;;;1;
GrassPollenRemainingRatio;5;GrassPollenRemainingRatio;;;;1;
AlderPollenTemperatureSum;5;AlderPollenTemperatureSum;;;;1;
AlderPollenConcentration;5;AlderPollenConcentration;;;;1;
AlderPollenAvailable;5;AlderPollenAvailable;;;;1;
AlderPollenRemainingRatio;5;AlderPollenRemainingRatio;;;;1;
MugwortPollenTemperatureSum;5;MugwortPollenTemperatureSum;;;;1;
MugwortPollenConcentration;5;MugwortPollenConcentration;;;;1;
MugwortPollenAvailable;5;MugwortPollenAvailable;;;;1;
MugwortPollenRemainingRatio;5;MugwortPollenRemainingRatio;;;;1;
RagweedPollenTemperatureSum;5;RagweedPollenTemperatureSum;;;;1;
RagweedPollenConcentration;5;RagweedPollenConcentration;;;;1;
RagweedPollenAvailable;5;RagweedPollenAvailable;;;;1;
RagweedPollenRemainingRatio;5;RagweedPollenRemainingRatio;;;;1;
FrostSum;5;FrostSum;;;;1;
RoadFrostCover;5;RoadFrostCover;;;;1;
RoadSnowCover;5;RoadSnowCover;;;;1;
RoadMaintenanceMeasure;5;RoadMaintenanceMeasure;;;;1;
TimeToNextMeasure;5;TimeToNextMeasure;;;;1;
WaterStorage;5;WaterStorage;;;;1;
TimeToNextSalting;5;TimeToNextSalting;;;;1;
RoadCondition;5;RoadCondition;;;;1;
ProbabilityDryRoad;5;ProbabilityDryRoad;;;;1;
ProbabilityWetRoad;5;ProbabilityWetRoad;;;;1;
ProbabilityMoistRoad;5;ProbabilityMoistRoad;;;;1;
ProbabilitySnowyRoad;5;ProbabilitySnowyRoad;;;;1;
ProbabilityFrostyRoad;5;ProbabilityFrostyRoad;;;;1;
ProbabilityIcyRoad;5;ProbabilityIcyRoad;;;;1;
RoadTemperature;5;RoadTemperature;;;;1;
GrowthPeriodDeviationInDays;5;GrowthPeriodDeviationInDays;;;;1;
GrowthPeriodDeviationInPrcnt;5;GrowthPeriodDeviationInPrcnt;;;;1;
GrowthPeriodPrecipitation;5;GrowthPeriodPrecipitation;;;;1;
EffectiveTemperatureSum;5;EffectiveTemperatureSum;;;;1;
RoadConditionSeverity;5;RoadConditionSeverity;;;;1;
RoadTemperature2;5;RoadTemperature2;;;;1;
DeepRoadTemperature;5;DeepRoadTemperature;;;;1;
DeepRoadTemperature2;5;DeepRoadTemperature2;;;;1;
RoadConditionAlternative;5;RoadConditionAlternative;;;;1;
GrowthPeriodOnOff;5;GrowthPeriodOnOff;;;;1;
RoadNotification;5;RoadNotification;;;;1;
RoadWarning;5;RoadWarning;;;;1;
PedestrianIndex;5;PedestrianIndex;;;;1;
RoadReasoning;5;RoadReasoning;;;;1;
TrafficIndex;5;TrafficIndex;;;;1;
Friction;5;Friction;;;;1;
RoadIceCover;5;RoadIceCover;;;;1;
RoadIceCoverOnVehiclePath;5;RoadIceCoverOnVehiclePath;;;;1;
WindDirectionCode;5;WindDirectionCode;;;;1;
WindDirectionVoltage;5;WindDirectionVoltage;;;;1;
AverageWindDirection;5;AverageWindDirection;;;;1;
MaximumWindDirection;5;MaximumWindDirection;;;;1;
MinimumWindDirection;5;MinimumWindDirection;;;;1;
WindDirectionDeviation;5;WindDirectionDeviation;;;;1;
WindSpeedDeviation;5;WindSpeedDeviation;;;;1;
WindVerticalDeviation;5;WindVerticalDeviation;;;;1;
TemperatureCode;5;TemperatureCode;;;;1;
TemperatureVoltage;5;TemperatureVoltage;;;;1;
AverageTemperature;5;AverageTemperature;;;;1;
TemperatureDeviation;5;TemperatureDeviation;;;;1;
HumidityCode;5;HumidityCode;;;;1;
HumidityVoltage;5;HumidityVoltage;;;;1;
AverageHumidity;5;AverageHumidity;;;;1;
MaximumHumidity;5;MaximumHumidity;;;;1;
MinimumHumidity;5;MinimumHumidity;;;;1;
HumidityDeviation;5;HumidityDeviation;;;;1;
PressureCode;5;PressureCode;;;;1;
PressureVoltage;5;PressureVoltage;;;;1;
AveragePressure;5;AveragePressure;;;;1;
MaximumPressure;5;MaximumPressure;;;;1;
MinimumPressure;5;MinimumPressure;;;;1;
PressureDeviation;5;PressureDeviation;;;;1;
SurfaceWaterPhase;5;SurfaceWaterPhase;;;;1;
ProbabilityOfSnow;5;ProbabilityOfSnow;;;;1;
VerticalSoundingSignificance;5;VerticalSoundingSignificance;;;;1;
SatelCh1;5;SatelCh1;;;;1;
SatelCh2;5;SatelCh2;;;;1;
SatelCh3;5;SatelCh3;;;;1;
SatelCh4;5;SatelCh4;;;;1;
SatelCh5;5;SatelCh5;;;;1;
SatelCh6;5;SatelCh6;;;;1;
SatelCh112;5;SatelCh112;;;;1;
SatelCh124;5;SatelCh124;;;;1;
SatelCh345;5;SatelCh345;;;;1;
SatelCh7;5;SatelCh7;;;;1;
SatelCh8;5;SatelCh8;;;;1;
SatelCh9;5;SatelCh9;;;;1;
SatelCh10;5;SatelCh10;;;;1;
SatelCh11;5;SatelCh11;;;;1;
SatelCh12;5;SatelCh12;;;;1;
SatelCh129;5;SatelCh129;;;;1;
SatelCh239;5;SatelCh239;;;;1;
SatelCh321;5;SatelCh321;;;;1;
SatelCh4910;5;SatelCh4910;;;;1;
SatelCh164;5;SatelCh164;;;;1;
1CloudType;5;1CloudType;;;;1;
2CloudType;5;2CloudType;;;;1;
3CloudType;5;3CloudType;;;;1;
4CloudType;5;4CloudType;;;;1;
Mist;5;Mist;;;;1;
FL1Base;5;FL1Base;;;;1;
FL1Top;5;FL1Top;;;;1;
FL1Cover;5;FL1Cover;;;;1;
FL1CloudType;5;FL1CloudType;;;;1;
FL2Base;5;FL2Base;;;;1;
FL2Top;5;FL2Top;;;;1;
FL2Cover;5;FL2Cover;;;;1;
FL2CloudType;5;FL2CloudType;;;;1;
FL3Base;5;FL3Base;;;;1;
FL3Top;5;FL3Top;;;;1;
FL3Cover;5;FL3Cover;;;;1;
FL3CloudType;5;FL3CloudType;;;;1;
FL4Base;5;FL4Base;;;;1;
FL4Top;5;FL4Top;;;;1;
FL4Cover;5;FL4Cover;;;;1;
FL4CloudType;5;FL4CloudType;;;;1;
FL5Base;5;FL5Base;;;;1;
FL5Top;5;FL5Top;;;;1;
FL5Cover;5;FL5Cover;;;;1;
FL5CloudType;5;FL5CloudType;;;;1;
FL6Base;5;FL6Base;;;;1;
FL6Top;5;FL6Top;;;;1;
FL6Cover;5;FL6Cover;;;;1;
FL6CloudType;5;FL6CloudType;;;;1;
FL7Base;5;FL7Base;;;;1;
FL7Top;5;FL7Top;;;;1;
FL7Cover;5;FL7Cover;;;;1;
FL7CloudType;5;FL7CloudType;;;;1;
FL8Base;5;FL8Base;;;;1;
FL8Top;5;FL8Top;;;;1;
FL8Cover;5;FL8Cover;;;;1;
FL8CloudType;5;FL8CloudType;;;;1;
FLCbBase;5;FLCbBase;;;;1;
FLCbCover;5;FLCbCover;;;;1;
FLMinBase;5;FLMinBase;;;;1;
FLMaxBase;5;FLMaxBase;;;;1;
PollenIndexNut;5;PollenIndexNut;;;;1;
PollenIndexAlder;5;PollenIndexAlder;;;;1;
PollenIndexBirch;5;PollenIndexBirch;;;;1;
PollenIndexMugwort;5;PollenIndexMugwort;;;;1;
PollenIndexHay;5;PollenIndexHay;;;;1;
PollenIndexMould;5;PollenIndexMould;;;;1;
PollenIndexSum;5;PollenIndexSum;;;;1;
NormalGroundMinTemperature;5;NormalGroundMinTemperature;;;;1;
NormalGroundMinTemperatureF02;5;NormalGroundMinTemperatureF02;;;;1;
NormalGroundMinTemperatureF12;5;NormalGroundMinTemperatureF12;;;;1;
NormalGroundMinTemperatureF37;5;NormalGroundMinTemperatureF37;;;;1;
NormalGroundMinTemperatureF50;5;NormalGroundMinTemperatureF50;;;;1;
NormalGroundMinTemperatureF63;5;NormalGroundMinTemperatureF63;;;;1;
NormalGroundMinTemperatureF88;5;NormalGroundMinTemperatureF88;;;;1;
NormalGroundMinTemperatureF98;5;NormalGroundMinTemperatureF98;;;;1;
NormalMeanTemperature;5;NormalMeanTemperature;;;;1;
NormalMeanTemperatureF02;5;NormalMeanTemperatureF02;;;;1;
NormalMeanTemperatureF12;5;NormalMeanTemperatureF12;;;;1;
NormalMeanTemperatureF37;5;NormalMeanTemperatureF37;;;;1;
NormalMeanTemperatureF50;5;NormalMeanTemperatureF50;;;;1;
NormalMeanTemperatureF63;5;NormalMeanTemperatureF63;;;;1;
NormalMeanTemperatureF88;5;NormalMeanTemperatureF88;;;;1;
NormalMeanTemperatureF98;5;NormalMeanTemperatureF98;;;;1;
NormalMaxTemperature;5;NormalMaxTemperature;;;;1;
NormalMaxTemperatureF02;5;NormalMaxTemperatureF02;;;;1;
NormalMaxTemperatureF12;5;NormalMaxTemperatureF12;;;;1;
NormalMaxTemperatureF37;5;NormalMaxTemperatureF37;;;;1;
NormalMaxTemperatureF50;5;NormalMaxTemperatureF50;;;;1;
NormalMaxTemperatureF63;5;NormalMaxTemperatureF63;;;;1;
NormalMaxTemperatureF88;5;NormalMaxTemperatureF88;;;;1;
NormalMaxTemperatureF98;5;NormalMaxTemperatureF98;;;;1;
NormalMinTemperature;5;NormalMinTemperature;;;;1;
NormalMinTemperatureF02;5;NormalMinTemperatureF02;;;;1;
NormalMinTemperatureF12;5;NormalMinTemperatureF12;;;;1;
NormalMinTemperatureF37;5;NormalMinTemperatureF37;;;;1;
NormalMinTemperatureF50;5;NormalMinTemperatureF50;;;;1;
NormalMinTemperatureF63;5;NormalMinTemperatureF63;;;;1;
NormalMinTemperatureF88;5;NormalMinTemperatureF88;;;;1;
NormalMinTemperatureF98;5;NormalMinTemperatureF98;;;;1;
PoP24h;5;PoP24h;;;;1;
PoP18;5;PoP18;;;;1;
PoP06;5;PoP06;;;;1;
Evaporation18;5;Evaporation18;;;;1;
MetarObservationType;5;MetarObservationType;;;;1;
RoadWarning1;5;RoadWarning1;;;;1;
RoadWarning2;5;RoadWarning2;;;;1;
RoadWarning3;5;RoadWarning3;;;;1;
RoadWarning4;5;RoadWarning4;;;;1;
RoadWarning5;5;RoadWarning5;;;;1;
RoadWarning6;5;RoadWarning6;;;;1;
SnowLoad;5;SnowLoad;;;;1;
HoarFrostLoad;5;HoarFrostLoad;;;;1;
TotalSnowLoad;5;TotalSnowLoad;;;;1;
DrySnowLoad;5;DrySnowLoad;;;;1;
WetSnowLoad;5;WetSnowLoad;;;;1;
FrozenSnowLoad;5;FrozenSnowLoad;;;;1;
SnowLoadType;5;SnowLoadType;;;;1;
PrecipitationWater;5;PrecipitationWater;;;;1;
PrecipitationSnow;5;PrecipitationSnow;;;;1;
PrecipitationSleet;5;PrecipitationSleet;;;;1;
TotalSnowLoadChange;5;TotalSnowLoadChange;;;;1;
TemperatureAnomalyMinus2;5;TemperatureAnomalyMinus2;;;;1;
TemperatureAnomalyMinus1;5;TemperatureAnomalyMinus1;;;;1;
TemperatureAnomalyPlus0;5;TemperatureAnomalyPlus0;;;;1;
TemperatureAnomalyPlus1;5;TemperatureAnomalyPlus1;;;;1;
TemperatureAnomalyPlus2;5;TemperatureAnomalyPlus2;;;;1;
PrecipitationAnomaly10;5;PrecipitationAnomaly10;;;;1;
PrecipitationAnomaly20;5;PrecipitationAnomaly20;;;;1;
Detectability;5;Detectability;;;;1;
VerticalMeltingArea;5;VerticalMeltingArea;;;;1;
TemperatureF100;5;TemperatureF100;;;;1;
TemperatureF90;5;TemperatureF90;;;;1;
TemperatureF75;5;TemperatureF75;;;;1;
TemperatureF50;5;TemperatureF50;;;;1;
TemperatureF25;5;TemperatureF25;;;;1;
TemperatureF10;5;TemperatureF10;;;;1;
TemperatureF0;5;TemperatureF0;;;;1;
TotalCloudCoverF100;5;TotalCloudCoverF100;;;;1;
TotalCloudCoverF90;5;TotalCloudCoverF90;;;;1;
TotalCloudCoverF75;5;TotalCloudCoverF75;;;;1;
TotalCloudCoverF50;5;TotalCloudCoverF50;;;;1;
TotalCloudCoverF25;5;TotalCloudCoverF25;;;;1;
TotalCloudCoverF10;5;TotalCloudCoverF10;;;;1;
TotalCloudCoverF0;5;TotalCloudCoverF0;;;;1;
TotalPrecipitationF100;5;TotalPrecipitationF100;;;;1;
TotalPrecipitationF90;5;TotalPrecipitationF90;;;;1;
TotalPrecipitationF75;5;TotalPrecipitationF75;;;;1;
TotalPrecipitationF50;5;TotalPrecipitationF50;;;;1;
TotalPrecipitationF25;5;TotalPrecipitationF25;;;;1;
TotalPrecipitationF10;5;TotalPrecipitationF10;;;;1;
TotalPrecipitationF0;5;TotalPrecipitationF0;;;;1;
ExceptionalPrecipitation;5;ExceptionalPrecipitation;;;;1;
1CloudTop;5;1CloudTop;;;;1;
2CloudTop;5;2CloudTop;;;;1;
3CloudTop;5;3CloudTop;;;;1;
4CloudTop;5;4CloudTop;;;;1;
CbCloudTop;5;CbCloudTop;;;;1;
Precipitation3hF0;5;Precipitation3hF0;;;;1;
Precipitation3hF1;5;Precipitation3hF1;;;;1;
Precipitation3hF2;5;Precipitation3hF2;;;;1;
Precipitation3hF5;5;Precipitation3hF5;;;;1;
Precipitation3hF6;5;Precipitation3hF6;;;;1;
Precipitation3hF7;5;Precipitation3hF7;;;;1;
Precipitation3hF8;5;Precipitation3hF8;;;;1;
Precipitation3hF9;5;Precipitation3hF9;;;;1;
Precipitation3hF10;5;Precipitation3hF10;;;;1;
Precipitation3hF12;5;Precipitation3hF12;;;;1;
Precipitation3hF20;5;Precipitation3hF20;;;;1;
Precipitation3hF25;5;Precipitation3hF25;;;;1;
Precipitation3hF30;5;Precipitation3hF30;;;;1;
Precipitation3hF37;5;Precipitation3hF37;;;;1;
Precipitation3hF40;5;Precipitation3hF40;;;;1;
Precipitation3hF50;5;Precipitation3hF50;;;;1;
Precipitation3hF60;5;Precipitation3hF60;;;;1;
Precipitation3hF63;5;Precipitation3hF63;;;;1;
Precipitation3hF70;5;Precipitation3hF70;;;;1;
Precipitation3hF75;5;Precipitation3hF75;;;;1;
Precipitation3hF80;5;Precipitation3hF80;;;;1;
Precipitation3hF88;5;Precipitation3hF88;;;;1;
Precipitation3hF90;5;Precipitation3hF90;;;;1;
Precipitation3hF95;5;Precipitation3hF95;;;;1;
Precipitation3hF98;5;Precipitation3hF98;;;;1;
Precipitation3hF99;5;Precipitation3hF99;;;;1;
Precipitation3hF100;5;Precipitation3hF100;;;;1;
ProbabilityOfPrecipitation3h0mm;5;ProbabilityOfPrecipitation3h0mm;;;;1;
ProbabilityOfPrecipitation3h01mm;5;ProbabilityOfPrecipitation3h01mm;;;;1;
ProbabilityOfPrecipitation3h05mm;5;ProbabilityOfPrecipitation3h05mm;;;;1;
ProbabilityOfPrecipitation3h1mm;5;ProbabilityOfPrecipitation3h1mm;;;;1;
ProbabilityOfPrecipitation3h2mm;5;ProbabilityOfPrecipitation3h2mm;;;;1;
ProbabilityOfPrecipitation3h3mm;5;ProbabilityOfPrecipitation3h3mm;;;;1;
ProbabilityOfPrecipitation3h4mm;5;ProbabilityOfPrecipitation3h4mm;;;;1;
ProbabilityOfPrecipitation3h5mm;5;ProbabilityOfPrecipitation3h5mm;;;;1;
ProbabilityOfPrecipitation3h6mm;5;ProbabilityOfPrecipitation3h6mm;;;;1;
ProbabilityOfPrecipitation3h7mm;5;ProbabilityOfPrecipitation3h7mm;;;;1;
ProbabilityOfPrecipitation3h8mm;5;ProbabilityOfPrecipitation3h8mm;;;;1;
ProbabilityOfPrecipitation3h9mm;5;ProbabilityOfPrecipitation3h9mm;;;;1;
ProbabilityOfPrecipitation3h10mm;5;ProbabilityOfPrecipitation3h10mm;;;;1;
ProbabilityOfPrecipitation3h12mm;5;ProbabilityOfPrecipitation3h12mm;;;;1;
ProbabilityOfPrecipitation3h14mm;5;ProbabilityOfPrecipitation3h14mm;;;;1;
ProbabilityOfPrecipitation3h16mm;5;ProbabilityOfPrecipitation3h16mm;;;;1;
ProbabilityOfPrecipitation3h18mm;5;ProbabilityOfPrecipitation3h18mm;;;;1;
ProbabilityOfPrecipitation3h20mm;5;ProbabilityOfPrecipitation3h20mm;;;;1;
ProbabilityOfPrecipitation3h25mm;5;ProbabilityOfPrecipitation3h25mm;;;;1;
ProbabilityOfPrecipitation3h30mm;5;ProbabilityOfPrecipitation3h30mm;;;;1;
ProbabilityOfPrecipitation3h35mm;5;ProbabilityOfPrecipitation3h35mm;;;;1;
ProbabilityOfPrecipitation3h40mm;5;ProbabilityOfPrecipitation3h40mm;;;;1;
ProbabilityOfPrecipitation3h45mm;5;ProbabilityOfPrecipitation3h45mm;;;;1;
ProbabilityOfPrecipitation3h50mm;5;ProbabilityOfPrecipitation3h50mm;;;;1;
ProbabilityOfPrecipitation3h60mm;5;ProbabilityOfPrecipitation3h60mm;;;;1;
ProbabilityOfPrecipitation3h70mm;5;ProbabilityOfPrecipitation3h70mm;;;;1;
ProbabilityOfPrecipitation3h80mm;5;ProbabilityOfPrecipitation3h80mm;;;;1;
ProbabilityOfPrecipitation3h90mm;5;ProbabilityOfPrecipitation3h90mm;;;;1;
ProbabilityOfPrecipitation3h100mm;5;ProbabilityOfPrecipitation3h100mm;;;;1;
ProbabilityOfPrecipitation3h150mm;5;ProbabilityOfPrecipitation3h150mm;;;;1;
ProbabilityOfPrecipitation3h200mm;5;ProbabilityOfPrecipitation3h200mm;;;;1;
ProbabilityOfPrecipitation3h500mm;5;ProbabilityOfPrecipitation3h500mm;;;;1;
FlagDate;5;FlagDate;;;;1;
ProbabilityOfWindLimit3;5;ProbabilityOfWindLimit3;;;;1;
ProbabilityOfWindLimit4;5;ProbabilityOfWindLimit4;;;;1;
ProbabilityOfWindLimit5;5;ProbabilityOfWindLimit5;;;;1;
ProbabilityOfWindLimit6;5;ProbabilityOfWindLimit6;;;;1;
ProbabilityOfColdLimit1;5;ProbabilityOfColdLimit1;;;;1;
ProbabilityOfColdLimit2;5;ProbabilityOfColdLimit2;;;;1;
ProbabilityOfColdLimit3;5;ProbabilityOfColdLimit3;;;;1;
ProbabilityOfColdLimit4;5;ProbabilityOfColdLimit4;;;;1;
ProbabilityOfHeatLimit1;5;ProbabilityOfHeatLimit1;;;;1;
ProbabilityOfHeatLimit2;5;ProbabilityOfHeatLimit2;;;;1;
ProbabilityOfHeatLimit3;5;ProbabilityOfHeatLimit3;;;;1;
ProbabilityOfCAPE1;5;ProbabilityOfCAPE1;;;;1;
ProbabilityOfCAPE2;5;ProbabilityOfCAPE2;;;;1;
ProbabilityOfCAPE3;5;ProbabilityOfCAPE3;;;;1;
ProbabilityOfCAPE4;5;ProbabilityOfCAPE4;;;;1;
ProbabilityOfPr6Limit1;5;ProbabilityOfPr6Limit1;;;;1;
ProbabilityOfPr6Limit2;5;ProbabilityOfPr6Limit2;;;;1;
ProbabilityOfPr6Limit3;5;ProbabilityOfPr6Limit3;;;;1;
ProbabilityOfPr6Limit4;5;ProbabilityOfPr6Limit4;;;;1;
ProbabilityOfPr6Limit5;5;ProbabilityOfPr6Limit5;;;;1;
ProbabilityOfPr6Limit6;5;ProbabilityOfPr6Limit6;;;;1;
ProbabilityOfPr24Limit1;5;ProbabilityOfPr24Limit1;;;;1;
ProbabilityOfPr24Limit2;5;ProbabilityOfPr24Limit2;;;;1;
ProbabilityOfPr24Limit3;5;ProbabilityOfPr24Limit3;;;;1;
ProbabilityOfPr24Limit4;5;ProbabilityOfPr24Limit4;;;;1;
ProbabilityOfPr24Limit5;5;ProbabilityOfPr24Limit5;;;;1;
ProbabilityOfSn6Limit1;5;ProbabilityOfSn6Limit1;;;;1;
ProbabilityOfSn6Limit2;5;ProbabilityOfSn6Limit2;;;;1;
ProbabilityOfSn6Limit3;5;ProbabilityOfSn6Limit3;;;;1;
ProbabilityOfSn6Limit4;5;ProbabilityOfSn6Limit4;;;;1;
ProbabilityOfSn6Limit5;5;ProbabilityOfSn6Limit5;;;;1;
ProbabilityOfSn6Limit6;5;ProbabilityOfSn6Limit6;;;;1;
ProbabilityOfSn24Limit1;5;ProbabilityOfSn24Limit1;;;;1;
ProbabilityOfSn24Limit2;5;ProbabilityOfSn24Limit2;;;;1;
ProbabilityOfSn24Limit3;5;ProbabilityOfSn24Limit3;;;;1;
ProbabilityOfSn24Limit4;5;ProbabilityOfSn24Limit4;;;;1;
ProbabilityOfSn24Limit5;5;ProbabilityOfSn24Limit5;;;;1;
ProbabilityOfSn24Limit6;5;ProbabilityOfSn24Limit6;;;;1;
BioMassSum;5;BioMassSum;;;;1;
BioMassSumChange;5;BioMassSumChange;;;;1;
BioMassSumChangeP;5;BioMassSumChangeP;;;;1;
CyanosSum;5;CyanosSum;;;;1;
CyanosSumChange;5;CyanosSumChange;;;;1;
CyanosSumChangeP;5;CyanosSumChangeP;;;;1;
Reflectivity;5;Reflectivity;;;;1;
RadialVelocity;5;RadialVelocity;;;;1;
SpectralWidth;5;SpectralWidth;;;;1;
AshConcentration;5;AshConcentration;;;;1;
GrowthPeriodStarted;5;GrowthPeriodStarted;;;;1;
GrowthPeriodEnded;5;GrowthPeriodEnded;;;;1;
AshOnOff;5;AshOnOff;;;;1;
WindSpeedF100;5;WindSpeedF100;;;;1;
WindSpeedF90;5;WindSpeedF90;;;;1;
WindSpeedF75;5;WindSpeedF75;;;;1;
WindSpeedF50;5;WindSpeedF50;;;;1;
WindSpeedF25;5;WindSpeedF25;;;;1;
WindSpeedF10;5;WindSpeedF10;;;;1;
WindSpeedF0;5;WindSpeedF0;;;;1;
WindGustF100;5;WindGustF100;;;;1;
WindGustF90;5;WindGustF90;;;;1;
WindGustF75;5;WindGustF75;;;;1;
WindGustF50;5;WindGustF50;;;;1;
WindGustF25;5;WindGustF25;;;;1;
WindGustF10;5;WindGustF10;;;;1;
WindGustF0;5;WindGustF0;;;;1;
GrowthPeriodPentadRelativeHumidityMean;5;GrowthPeriodPentadRelativeHumidityMean;;;;1;
GrowthPeriodPentadRelativeHumidityDeviation;5;GrowthPeriodPentadRelativeHumidityDeviation;;;;1;
GrowthPeriodPentadRelativeHumidityMax;5;GrowthPeriodPentadRelativeHumidityMax;;;;1;
GrowthPeriodPentadRelativeHumidityMin;5;GrowthPeriodPentadRelativeHumidityMin;;;;1;
GrowthPeriodPentadEvaporation;5;GrowthPeriodPentadEvaporation;;;;1;
GrowthPeriodEvaporationSum;5;GrowthPeriodEvaporationSum;;;;1;
EffectiveTemperatureSumDeviation;5;EffectiveTemperatureSumDeviation;;;;1;
GrowthPeriodPentadTemperatureMean;5;GrowthPeriodPentadTemperatureMean;;;;1;
GrowthPeriodPentadTemperatureMeanDeviation;5;GrowthPeriodPentadTemperatureMeanDeviation;;;;1;
GrowthPeriodPentadTemperatureMax;5;GrowthPeriodPentadTemperatureMax;;;;1;
GrowthPeriodPentadTemperatureMaxDeviation;5;GrowthPeriodPentadTemperatureMaxDeviation;;;;1;
GrowthPeriodPentadTemperatureMin;5;GrowthPeriodPentadTemperatureMin;;;;1;
GrowthPeriodPentadTemperatureMinDeviation;5;GrowthPeriodPentadTemperatureMinDeviation;;;;1;
GrowthPeriodPentadSurfaceTemperatureMin;5;GrowthPeriodPentadSurfaceTemperatureMin;;;;1;
GrowthPeriodPentadFrostNights;5;GrowthPeriodPentadFrostNights;;;;1;
GrowthPeriodPentadPrecipitation;5;GrowthPeriodPentadPrecipitation;;;;1;
GrowthPeriodPentadPrecipitationDeviation;5;GrowthPeriodPentadPrecipitationDeviation;;;;1;
GrowthPeriodPentadPrecipitationDays01mm;5;GrowthPeriodPentadPrecipitationDays01mm;;;;1;
GrowthPeriodPentadPrecipitationDays1mm;5;GrowthPeriodPentadPrecipitationDays1mm;;;;1;
GrowthPeriodPrecipitationSum;5;GrowthPeriodPrecipitationSum;;;;1;
GrowthPeriodPrecipitationSumDeviationInPrcnt;5;GrowthPeriodPrecipitationSumDeviationInPrcnt;;;;1;
GrowthPeriodPentadSurfaceTemperatureMin025Perc;5;GrowthPeriodPentadSurfaceTemperatureMin025Perc;;;;1;
